time,podName,estimate,latitude,longitude,elevation
3/4/2022 13:00,YPODB9,3.331472855,40.584515,-104.830741,5175
3/4/2022 14:00,YPODB9,3.570792469,40.584515,-104.830741,5175
3/4/2022 15:00,YPODB9,2.858594472,40.584515,-104.830741,5175
3/4/2022 16:00,YPODB9,3.769966761,40.584515,-104.830741,5175
3/4/2022 17:00,YPODB9,4.653912994,40.584515,-104.830741,5175
3/4/2022 18:00,YPODB9,4.181636678,40.584515,-104.830741,5175
3/4/2022 19:00,YPODB9,2.822253244,40.584515,-104.830741,5175
3/4/2022 20:00,YPODB9,4.094844677,40.584515,-104.830741,5175
3/4/2022 21:00,YPODB9,3.13311263,40.584515,-104.830741,5175
3/4/2022 22:00,YPODB9,3.698341994,40.584515,-104.830741,5175
3/4/2022 23:00,YPODB9,2.632478702,40.584515,-104.830741,5175
