time,podName,estimate,latitude,longitude,elevation
2/28/2022 0:00,YPODB5,1.681219674,40.584515,-104.830741,5193
2/28/2022 1:00,YPODB5,1.703180444,40.584515,-104.830741,5193
2/28/2022 2:00,YPODB5,1.75586475,40.584515,-104.830741,5193
2/28/2022 3:00,YPODB5,1.85036411,40.584515,-104.830741,5193
2/28/2022 4:00,YPODB5,1.832900657,40.584515,-104.830741,5193
2/28/2022 5:00,YPODB5,1.97936216,40.584515,-104.830741,5193
2/28/2022 6:00,YPODB5,2.175161881,40.584515,-104.830741,5193
2/28/2022 7:00,YPODB5,3.015941616,40.584515,-104.830741,5193
2/28/2022 8:00,YPODB5,3.62844275,40.584515,-104.830741,5193
2/28/2022 9:00,YPODB5,2.435034952,40.584515,-104.830741,5193
2/28/2022 10:00,YPODB5,2.440944821,40.584515,-104.830741,5193
2/28/2022 11:00,YPODB5,2.392382034,40.584515,-104.830741,5193
2/28/2022 12:00,YPODB5,2.438457397,40.584515,-104.830741,5193
2/28/2022 13:00,YPODB5,2.327192882,40.584515,-104.830741,5193
2/28/2022 14:00,YPODB5,2.363902221,40.584515,-104.830741,5193
2/28/2022 15:00,YPODB5,2.315309596,40.584515,-104.830741,5193
2/28/2022 16:00,YPODB5,2.323900014,40.584515,-104.830741,5193
2/28/2022 17:00,YPODB5,2.859137815,40.584515,-104.830741,5193
2/28/2022 18:00,YPODB5,2.823784537,40.584515,-104.830741,5193
2/28/2022 19:00,YPODB5,2.718034178,40.584515,-104.830741,5193
2/28/2022 20:00,YPODB5,2.031876303,40.584515,-104.830741,5193
2/28/2022 21:00,YPODB5,2.064876809,40.584515,-104.830741,5193
2/28/2022 22:00,YPODB5,2.134051289,40.584515,-104.830741,5193
2/28/2022 23:00,YPODB5,2.040293484,40.584515,-104.830741,5193
3/1/2022 0:00,YPODB5,2.176622055,40.584515,-104.830741,5193
3/1/2022 1:00,YPODB5,2.182545865,40.584515,-104.830741,5193
3/1/2022 2:00,YPODB5,2.221209207,40.584515,-104.830741,5193
3/1/2022 3:00,YPODB5,2.474760425,40.584515,-104.830741,5193
3/1/2022 4:00,YPODB5,2.278208163,40.584515,-104.830741,5193
3/1/2022 5:00,YPODB5,2.449416465,40.584515,-104.830741,5193
3/1/2022 6:00,YPODB5,2.510113034,40.584515,-104.830741,5193
3/1/2022 7:00,YPODB5,2.774747318,40.584515,-104.830741,5193
3/1/2022 8:00,YPODB5,2.684299211,40.584515,-104.830741,5193
3/1/2022 9:00,YPODB5,2.430003338,40.584515,-104.830741,5193
3/1/2022 10:00,YPODB5,2.260378335,40.584515,-104.830741,5193
3/1/2022 11:00,YPODB5,2.327568017,40.584515,-104.830741,5193
3/1/2022 12:00,YPODB5,2.269209676,40.584515,-104.830741,5193
3/1/2022 13:00,YPODB5,2.276607551,40.584515,-104.830741,5193
3/1/2022 14:00,YPODB5,2.260814877,40.584515,-104.830741,5193
3/1/2022 15:00,YPODB5,2.221696963,40.584515,-104.830741,5193
3/1/2022 16:00,YPODB5,2.269665731,40.584515,-104.830741,5193
3/1/2022 17:00,YPODB5,2.607515078,40.584515,-104.830741,5193
3/1/2022 18:00,YPODB5,2.465428107,40.584515,-104.830741,5193
3/1/2022 19:00,YPODB5,2.291800384,40.584515,-104.830741,5193
3/1/2022 20:00,YPODB5,2.138015489,40.584515,-104.830741,5193
3/1/2022 21:00,YPODB5,2.121539312,40.584515,-104.830741,5193
3/1/2022 22:00,YPODB5,2.380996228,40.584515,-104.830741,5193
3/1/2022 23:00,YPODB5,2.643248478,40.584515,-104.830741,5193
3/2/2022 0:00,YPODB5,2.794032556,40.584515,-104.830741,5193
3/2/2022 1:00,YPODB5,2.454865729,40.584515,-104.830741,5193
3/2/2022 2:00,YPODB5,2.355074474,40.584515,-104.830741,5193
3/2/2022 3:00,YPODB5,2.295242757,40.584515,-104.830741,5193
3/2/2022 4:00,YPODB5,2.279077577,40.584515,-104.830741,5193
3/2/2022 5:00,YPODB5,2.349204563,40.584515,-104.830741,5193
3/2/2022 6:00,YPODB5,3.159767798,40.584515,-104.830741,5193
3/2/2022 7:00,YPODB5,4.65714301,40.584515,-104.830741,5193
3/2/2022 8:00,YPODB5,3.803864033,40.584515,-104.830741,5193
3/2/2022 9:00,YPODB5,3.125617397,40.584515,-104.830741,5193
3/2/2022 10:00,YPODB5,2.8522626,40.584515,-104.830741,5193
3/2/2022 11:00,YPODB5,2.457615423,40.584515,-104.830741,5193
3/2/2022 12:00,YPODB5,2.236479885,40.584515,-104.830741,5193
3/2/2022 13:00,YPODB5,2.357592231,40.584515,-104.830741,5193
3/2/2022 14:00,YPODB5,2.450177735,40.584515,-104.830741,5193
3/2/2022 15:00,YPODB5,2.770413907,40.584515,-104.830741,5193
3/2/2022 16:00,YPODB5,2.798911045,40.584515,-104.830741,5193
3/2/2022 17:00,YPODB5,2.676844138,40.584515,-104.830741,5193
3/2/2022 18:00,YPODB5,2.534167927,40.584515,-104.830741,5193
3/2/2022 19:00,YPODB5,3.945642305,40.584515,-104.830741,5193
3/2/2022 20:00,YPODB5,2.774479092,40.584515,-104.830741,5193
3/2/2022 21:00,YPODB5,2.11118557,40.584515,-104.830741,5193
3/2/2022 22:00,YPODB5,2.150975511,40.584515,-104.830741,5193
3/2/2022 23:00,YPODB5,2.07328912,40.584515,-104.830741,5193
3/3/2022 0:00,YPODB5,2.178631939,40.584515,-104.830741,5193
3/3/2022 1:00,YPODB5,2.097751957,40.584515,-104.830741,5193
3/3/2022 2:00,YPODB5,2.115350315,40.584515,-104.830741,5193
3/3/2022 3:00,YPODB5,2.173377561,40.584515,-104.830741,5193
3/3/2022 4:00,YPODB5,2.191619504,40.584515,-104.830741,5193
3/3/2022 5:00,YPODB5,2.131859129,40.584515,-104.830741,5193
3/3/2022 6:00,YPODB5,2.291593174,40.584515,-104.830741,5193
3/3/2022 7:00,YPODB5,2.665232068,40.584515,-104.830741,5193
3/3/2022 8:00,YPODB5,4.141929879,40.584515,-104.830741,5193
3/3/2022 9:00,YPODB5,3.217683449,40.584515,-104.830741,5193
3/3/2022 10:00,YPODB5,2.34672229,40.584515,-104.830741,5193
3/3/2022 11:00,YPODB5,2.478725185,40.584515,-104.830741,5193
3/3/2022 12:00,YPODB5,2.788585902,40.584515,-104.830741,5193
3/3/2022 13:00,YPODB5,2.424016283,40.584515,-104.830741,5193
3/3/2022 14:00,YPODB5,2.437852471,40.584515,-104.830741,5193
3/3/2022 15:00,YPODB5,2.583047277,40.584515,-104.830741,5193
3/3/2022 16:00,YPODB5,3.057089458,40.584515,-104.830741,5193
3/3/2022 17:00,YPODB5,4.189172497,40.584515,-104.830741,5193
3/3/2022 18:00,YPODB5,4.981675679,40.584515,-104.830741,5193
3/3/2022 19:00,YPODB5,4.369206246,40.584515,-104.830741,5193
3/3/2022 20:00,YPODB5,4.527130881,40.584515,-104.830741,5193
3/3/2022 21:00,YPODB5,3.405611612,40.584515,-104.830741,5193
3/3/2022 22:00,YPODB5,3.485149986,40.584515,-104.830741,5193
3/3/2022 23:00,YPODB5,3.166398728,40.584515,-104.830741,5193
3/4/2022 0:00,YPODB5,3.804624154,40.584515,-104.830741,5193
3/4/2022 1:00,YPODB5,4.167027532,40.584515,-104.830741,5193
3/4/2022 2:00,YPODB5,3.728571019,40.584515,-104.830741,5193
3/4/2022 3:00,YPODB5,2.940023448,40.584515,-104.830741,5193
3/4/2022 4:00,YPODB5,3.126284603,40.584515,-104.830741,5193
3/4/2022 5:00,YPODB5,2.960205933,40.584515,-104.830741,5193
3/4/2022 6:00,YPODB5,2.739916056,40.584515,-104.830741,5193
3/4/2022 7:00,YPODB5,2.932485813,40.584515,-104.830741,5193
3/4/2022 8:00,YPODB5,2.775894954,40.584515,-104.830741,5193
3/4/2022 9:00,YPODB5,2.650216177,40.584515,-104.830741,5193
3/4/2022 10:00,YPODB5,2.911347507,40.584515,-104.830741,5193
3/4/2022 11:00,YPODB5,2.830145747,40.584515,-104.830741,5193
3/4/2022 12:00,YPODB5,3.013159407,40.584515,-104.830741,5193
3/4/2022 13:00,YPODB5,2.96503644,40.584515,-104.830741,5193
3/4/2022 14:00,YPODB5,2.932315264,40.584515,-104.830741,5193
3/4/2022 15:00,YPODB5,2.563522006,40.584515,-104.830741,5193
3/4/2022 16:00,YPODB5,3.455720148,40.584515,-104.830741,5193
3/4/2022 17:00,YPODB5,4.741618801,40.584515,-104.830741,5193
3/4/2022 18:00,YPODB5,3.754621327,40.584515,-104.830741,5193
3/4/2022 19:00,YPODB5,2.363629278,40.584515,-104.830741,5193
3/4/2022 20:00,YPODB5,2.752639035,40.584515,-104.830741,5193
3/4/2022 21:00,YPODB5,3.330129896,40.584515,-104.830741,5193
3/4/2022 22:00,YPODB5,2.74078254,40.584515,-104.830741,5193
3/4/2022 23:00,YPODB5,2.164685828,40.584515,-104.830741,5193
